sv	Han betedde sig som han borde.	de	Er benahm sich, wie es sich gehört.	bete
sv	Kan jag kyssa dig?	de	Darf ich dich küssen?	kyssa
sv	Får jag kyssa dig?	de	Darf ich dich küssen?	kyssa
sv	Vill du ha lite mer sås?	de	Möchtest du noch etwas mehr Sauce?	sås
sv	Du verkar ha förväxlat mig med min storebror.	de	Du scheinst mich mit meinem älteren Bruder verwechselt zu haben.	förväxla
sv	Jag böjer mig inte en millimeter i den här frågan.	de	In dieser Frage gebe ich keinen Millimeter nach.	böja
sv	Du gör alltid en höna av en fjäder!	de	Du machst immer aus einer Mücke einen Elefanten.	höna
sv	Du måste bli kvitt den där ovanan.	de	Du musst diese schlechte Angewohnheit loswerden.	kvitt
sv	Jag hoppas att alla dina drömmar går i uppfyllelse.	de	Ich hoffe, dass alle deine Träume in Erfüllung gehen.	uppfyllelse
sv	Jag går på bio. Vill du hänga med?	de	Ich gehe ins Kino. Willst du mit?	bio
sv	Han kan till och med spela trummor.	de	Er kann sogar Schlagzeug spielen.	trumma
sv	Du kan använda ett lexikon till den här tentamen.	de	Du kannst bei dieser Prüfung ein Lexikon benutzen.	lexikon
sv	De såg utbuktningen i hans byxor.	de	Sie sah die Ausbeulung an seiner Hose.	byxa
sv	Jag har inget ytterligare att säga.	de	Ich habe darüber hinaus nichts zu sagen.	ytterlig
sv	Jag tycker mycket mer om rött än vitt.	de	Ich mag Rotwein viel lieber als Weißwein.	vitt
sv	Jag måste åtgärda det nu.	de	Ich muss das jetzt erledigen.	åtgärda
sv	Förlusten av min dotter har berövat mig viljan att leva.	de	Der Verlust meiner Tochter hat mir den Lebenswillen genommen.	beröva
sv	Detta vin görs av vindruvor.	de	Dieser Wein wird aus Trauben gemacht.	vindruva
sv	Många bäckar små gör en stor å.	de	Viele kleine Bäche machen einen großen Fluss.	bäck
sv	Gav du honom ditt telefonnummer?	de	Hast du ihm deine Telefonnummer gegeben?	telefonnummer
sv	Jag tippar att det här fungerar.	de	Ich wette, dies funktioniert.	tippa
sv	Han kom punktligt på avtalad tid.	de	Er kam pünktlich zur verabredeten Zeit.	avtala
sv	Jag tänkte ringa honom, men jag kom på bättre tankar.	de	Ich hatte vor, ihn anzurufen, aber ich habe mich eines Besseren besonnen.	tanka
sv	Matchen på söndag kommer att bli avgörande.	de	Das Spiel am Sonntag wird entscheidend sein.	avgörande
sv	Mannen, som har jackan på sig, är Freddy.	de	Der Mann, der die Jacke anhat, ist Freddy.	jacka
sv	Varför plågar du mig med det?	de	Warum plagen Sie mich damit?	plåga
sv	Vi gick till stranden.	de	Wir gingen zum Strand.	strand
sv	I dag har jag tillryggalagt sex kilometer.	de	Heute haben wir sechs Kilometer zurückgelegt.	sex
sv	Jag har en blåsa av stål.	de	Ich habe eine Blase aus Stahl.	stål
sv	Han vill inte underställa sig auktoriteter.	de	Er will sich keinen Autoritäten unterordnen.	auktoritet
sv	Jag växlade yen till dollar.	de	Ich habe Yen in Dollar umgetauscht.	växla
sv	Alle man på däck!	de	Alle Mann an Deck!	däck
sv	Hade han strukit sina byxor?	de	Hat er seine Hose gebügelt?	byxa
sv	Jag dör av svält!	de	Ich sterbe vor Hunger!	svält
sv	Ge mig mina glasögon.	de	Gib mir meine Brille.	glasögon
sv	Jag beundrade hans generositet.	de	Ich bewunderte seine Großzügigkeit.	beundra
sv	Det ger mig huvudvärk!	de	Das bereitet mir Kopfschmerzen!	huvudvärk
sv	Det överraskar mig inte.	de	Das überrascht mich nicht.	överraska
sv	Skämta inte med mig!	de	Verarsch mich nicht!	skämta
sv	Frankrike separeras från Italien av Alperna.	de	Frankreich ist von Italien durch die Alpen getrennt.	separera
sv	Kortkorta kjolar har blivit omoderna.	de	Miniröcke sind aus der Mode.	kjol
sv	Han bedrog sina vänner för pengar.	de	Er betrog seine Freunde wegen Geld.	bedra
sv	Jag blir ofta förväxlad med min bror.	de	Ich werde oft mit meinem Bruder verwechselt.	förväxla
sv	Gör honom inte besviken.	de	Enttäusche ihn nicht!	besviken
sv	Gör er klara för skolan!	de	Macht euch für die Schule fertig!	klara
sv	Nu måste man vänta och se.	de	Jetzt muss man halt abwarten und Tee trinken.	vänta
sv	Jag skulle kunna kyssa er.	de	Ich konnte euch küssen.	kyssa
sv	Han gifte sig med en viss skådespelerska.	de	Er heiratete eine gewisse Schauspielerin.	skådespelerska
sv	Han vaggar fram som en anka.	de	Er watschelt wie eine Ente.	anka
sv	Vem mer följer med oss?	de	Wer kommt noch mit uns mit?	vem
sv	Det ligger en sax på skrivbordet.	de	Da liegt eine Schere auf dem Schreibtisch.	skrivbord
sv	Toms muskelspänning lättade när han började gå regelbundet till massören.	de	Toms Muskelverspannung ließ nach, als er begann, regelmäßig zum Masseur zu gehen.	lätta
sv	Jag klädde av mig och hoppade in i duschen.	de	Ich zog mich aus und sprang unter die Dusche.	dusch
sv	Det finns all anledning att betvivla att det är sant.	de	Es gibt allen Grund, daran zu zweifeln, dass es stimmt.	betvivla
sv	I de flesta fall likställs modernisering med västernisering.	de	In den meisten Fällen wird Modernisierung mit Verwestlichung gleichgesetzt.	modernisering
sv	Jag har massvis med böcker.	de	Ich habe eine Menge Bücher.	massvis
sv	Jag är den som förtjänar att bli befordrad.	de	Wenn hier jemand eine Beförderung verdient, dann bin ich das.	befordra
sv	En del saker blir fulare när man rengör dem.	de	Manche Dinge werden hässlicher, wenn man sie sauber macht.	rengöra
sv	Han blev vald till parlamentsledamot.	de	Er wurde als Abgeordneter zum Parlament gewählt.	parlamentsledamot
sv	Förlåt att jag inte har skrivit på evigheter.	de	Verzeih, dass ich seit Ewigkeiten nicht geschrieben habe.	förlåt
sv	Jag kan inte hitta mitt bagage.	de	Ich finde mein Gepäck nicht.	bagage
sv	Berätta inte för någon om vår plan.	de	Erzähle niemandem von unserem Plan.	plan
sv	Får jag använda din ordbok?	de	Darf ich dein Wörterbuch benutzen?	ordbok
sv	Fick du Toms inbjudan?	de	Hast du Toms Einladung erhalten?	inbjuda
sv	Vi har många jordbävningar i Japan.	de	Bei uns in Japan gibt es viele Erdbeben.	jordbävning
sv	Liisa uppförde sig som om hon visste allt.	de	Liisa benahm sich als wäre sie allwissend.	uppföra
sv	Skriver du till din pojkvän?	de	Schreibst du deinem Freund?	pojkvän
sv	Ta på dig pyjamasen!	de	Zieh deinen Pyjama an!	pyjamas
sv	Aj! Jag bet mig i tungan!	de	Au, au! Ich habe mir auf die Zunge gebissen!	tunga
sv	Han arbetar i det laboratoriet.	de	Er arbeitet in jenem Labor.	laboratorium
sv	Jag kände mig lätt som en fjäder.	de	Ich fühlte mich so leicht wie eine Feder.	fjäder
sv	Just nu, har vi större problem.	de	Im Moment haben wir größere Probleme.	problem
sv	De brast alla i skratt.	de	Sie brachen alle in Gelächter aus.	skratt
sv	Jag väntar på ett telefonsamtal.	de	Ich warte auf einen Telefonanruf.	telefonsamtal
sv	Räkna inte med att saker ska bli lätt.	de	Rechne nicht damit, dass sich die Dinge einfach gestalten.	lätt
sv	Vi vill ha fullständiga meningar.	de	Wir wollen vollständige Sätze.	fullständig
sv	Från och med nu pratar vi bara franska.	de	Von jetzt an werden wir nur französisch sprechen.	fransk
sv	Vad man icke kan tala om, därom måste man tiga.	de	Wovon man nicht sprechen kann, darüber muss man schweigen.	vad
sv	Finns det nåt att drycka i kylskåpet?	de	Ist im Kühlschrank was zu trinken?	kylskåp
sv	Finns det en tvättmaskin i huset?	de	Gibt es eine Waschmaschine im Haus?	tvättmaskin
sv	Finns det en tvättmaskin i huset?	de	Gibt es im Haus eine Waschmaschine?	tvättmaskin
sv	Därom kan man ha delade meningar.	de	Darüber kann man geteilter Meinung sein.	delad
sv	Hon åkte till flygplatsen för att ta farväl av honom.	de	Sie fuhr zum Flughafen, um sich von ihm zu verabschieden.	farväl
sv	Det kan ingen motstå.	de	Da kann keiner widerstehen.	motstå
sv	Musik uttrycker det man inte kan säga med ord.	de	Musik drückt aus, was man nicht mit Worten sagen kann.	uttrycka
sv	Han deltog i en expedition.	de	Er nahm an einer Expedition teil.	expedition
sv	Det kommer att försätta er i fara.	de	Das wird euch in Gefahr bringen.	försätta
sv	Jag stirrade henne i ansiktet.	de	Ich starrte ihr ins Gesicht.	stirra
sv	Han stirrade henne i ansiktet.	de	Er starrte ihr ins Gesicht.	stirra
sv	Det blev ett snabbt avgörande.	de	Es war eine schnelle Entscheidung.	avgörande
sv	Han kommer vilket ögonblick som helst.	de	Er kommt jeden Moment.	ögonblick
sv	Han vill ha röda glasögon.	de	Er will rote Brillen.	glasögon
sv	Jag talar inte med dig, utan med apan.	de	Ich rede nicht mit dir, sondern mit dem Affen.	apa
sv	Han skadade sig på en rostig spik.	de	Er hat sich an einem rostigen Nagel wehgetan.	spik
sv	Jag har inte den blekaste aning.	de	Ich habe keinen blassen Schimmer.	blek
sv	Kom hit och gör oss sällskap!	de	Komm her und leiste uns Gesellschaft!	sällskap
sv	Min syster leker med en docka.	de	Meine Schwester spielt mit einer Puppe.	docka
sv	De flesta slott omges av en vallgrav.	de	Die meisten Schlösser sind von einem Burggraben umgeben.	omge
sv	Vi har roat oss kungligt.	de	Wir haben uns königlich amüsiert.	rota
sv	Jag har en bärbar dator.	de	Ich habe einen Laptop.	bärbar
sv	Där blev han anfallen av rebellerna.	de	Er wurde dort von den Rebellen attackiert.	rebell
sv	När man talar om trollen står de i farstun.	de	Kaum spricht man vom Teufel, da steht er schon vor der Tür.	troll
sv	Man måste göra vägen lång för att spara tid.	de	Hast du es eilig, dann mach einen Umweg!	spara
sv	Man bör försöka att komma bra överens med sin granne.	de	Man sollte versuchen, sich mit seinem Nachbarn gut zu verstehen.	granne
sv	Jag blev väldigt sårad av dina kommentarer.	de	Deine Kommentare haben mich sehr verletzt.	såra
sv	Man måste lära barn att dela med sig.	de	Man muss Kinder das Teilen lehren.	dela
sv	Du har spillt lite ketchup på din slips.	de	Du hast ein bisschen Ketchup auf deinen Schlips gekleckert.	spilla
sv	Till vilken myndighet måste man vända sig?	de	An welche Behörde muss man sich wenden?	myndighet
sv	När kan vi mötas igen?	de	Wann können wir uns wieder treffen?	möta
sv	Katten har nästan blivit påkörd av en lastbil.	de	Die Katze ist fast von einem Lastwagen überfahren worden.	lastbil
sv	Hon tycker mycket om att skriva dikter.	de	Sie schreibt sehr gern Gedichte.	dikt
sv	En liten läcka kan sänka ett stort skepp.	de	Ein kleines Leck kann ein großes Schiff versenken.	läcka
sv	När man talar om trollen!	de	Wenn man vom Teufel spricht!	troll
sv	Få saker bereder oss så mycket glädje som musik.	de	Wenige Dinge bereiten uns so viel Freude wie die Musik.	bereda
sv	Han satt där för att röka en pipa.	de	Er saß da, um eine Pfeife zu rauchen.	pipa
sv	Jag skulle vilja städa huset innan mina föräldrar kommer.	de	Ich möchte das Haus putzen, bevor meine Eltern kommen.	städa
sv	I Toms ålder finner man inte vänner så lätt längre.	de	In Toms Alter findet man nicht mehr so einfach Freunde.	ålder
sv	För att vinna tid tog vi planet.	de	Um Zeit zu gewinnen, nahmen wir das Flugzeug.	plan
sv	Han blev tvingad att skriva under kontraktet.	de	Er wurde gezwungen, den Vertrag zu unterschreiben.	kontrakt
sv	Kan du höja volymen på radion litet?	de	Stell das Radio ein bisschen lauter.	volym
sv	Jag tror inte på någon fånig vidskepelse.	de	Ich habe kein Vertrauen in einen dummen Aberglauben.	fånig
sv	Han beteende är en gåta för mig.	de	Sein Verhalten ist mir unerklärlich.	gåta
sv	Jag tycker om skymningen.	de	Ich mag die Dämmerung.	skymning
sv	Mary ville veta alla detaljer.	de	Maria wollte alle Einzelheiten wissen.	detalj
sv	Vi hängav oss alla åt vårt lands utveckling.	de	Wir widmeten uns alle der Entwicklung unseres Landes.	hänga
sv	Vi kan inte bara sitta här och göra ingenting.	de	Wir können nicht einfach dasitzen und nichts tun.	ingenting
sv	Du vänjer dig snart vid din nya skola.	de	Du wirst dich bald an deine neue Schule gewöhnen.	vänja
sv	Det fortsatte att snöa i fyra dagar.	de	Es hat vier Tage lang geschneit.	snöa
sv	Med till visshet gränsande sannolikhet hade mannen begått självmord.	de	Mit an Gewissheit grenzender Wahrscheinlichkeit hatte der Mann Selbstmord begangen.	självmord
sv	Hans bror är gift, men han har inga barn.	de	Sein Bruder ist verheiratet, aber er hat keine Kinder.	gift
sv	Kan du simma lika snabbt som honom?	de	Kannst du genauso schnell wie er schwimmen?	simma
sv	Skulle du vilja spela tennis på söndag?	de	Möchtest du am Sonntag Tennis spielen?	tennis
sv	På denna gata får man inte parkera.	de	Auf dieser Straße darf man nicht parken.	parkera
sv	Vi är alla övertygade om hans oskuld.	de	Wir sind alle von seiner Unschuld überzeugt.	oskuld
sv	Hur kom du in hit?	de	Wie kommst du hier herein?	hit
sv	Du borde koncentrera dig på vägen när du kör.	de	Du solltest dich auf die Straße konzentrieren, während du fährst.	koncentrera
sv	De verkar veta väldigt mycket om det.	de	Sie scheinen sehr viel darüber zu wissen.	väldig
sv	Gör dig inget besvär!	de	Mach bitte keine Umstände!	besvär
sv	Han kan knappt läsa.	de	Er kann kaum lesen.	knappt
sv	Han ser gammal ut för sin ålder.	de	Er sieht alt aus für sein Alter.	ålder
sv	Jag behöver en ordbok.	de	Ich brauche ein Wörterbuch.	ordbok
sv	Jag behöver en tolk.	de	Ich brauche einen Dolmetscher.	tolk
sv	På grund av en förkylning har jag tappat rösten.	de	Aufgrund einer Erkältung verlor ich meine Stimme.	förkylning
sv	Jag kände mig smått illamående.	de	Mir war ein wenig übel.	illamående
sv	Jag njuter av min ledighet och bara kopplar av.	de	Ich genieße meine freie Zeit und entspanne mich.	ledighet
sv	När du är i Rom, bete dig som romarna.	de	Wenn du in Rom bist, verhalte dich wie die Römer.	bete
sv	Jag blev försenad på grund av stoppet i trafiken.	de	Ich habe mich wegen des Verkehrsstaus verspätet.	försena
sv	Han ser stark ut.	de	Er sieht stark aus.	stark
sv	Jag betvivlar att Tom kan hjälpa dig.	de	Ich bezweifele, dass Tom dir helfen kann.	betvivla
sv	Vi sitter alla i samma båt.	de	Wir sitzen alle im selben Boot.	båt
sv	Varför plågar ni mig med det?	de	Warum quält ihr mich damit?	plåga
sv	Han ser blek ut.	de	Er sieht blass aus.	blek
sv	Vi använder våra hjärnor för att lösa det hör problemet.	de	Wir benutzen unsere Gehirne, um dieses Problem zu lösen.	hjärna
sv	Vill ni ha te eller kaffe?	de	Möchten Sie Tee oder Kaffee?	kaffe
sv	Han har en benägenhet att uttrycka sig i abstrakta termer.	de	Er neigt zu einer abstrakten Ausdrucksweise.	benägenhet
sv	Vi har olika färg på ögonen.	de	Unsere Augenfarben sind verschieden.	färg
sv	Drömmar går i uppfyllelse.	de	Träume gehen in Erfüllung.	uppfyllelse
sv	Profetian gick i uppfyllelse.	de	Die Prophezeiung ging in Erfüllung.	uppfyllelse
sv	Gör vad än han befaller dig.	de	Tu, was auch immer er dir befiehlt.	befalla
sv	Kan ni beskydda oss?	de	Könnt ihr uns beschützen?	beskydda
sv	Vi tyckte om denna lek.	de	Uns gefiel dieses Spiel.	lek
sv	Finns det då inte någon som helst lösning?	de	Gibt es denn nicht irgendeine Lösung?	lösning
sv	Jag åt ett äpple innan jag gick på promenad.	de	Ich habe einen Apfel gegessen, bevor ich spazieren gegangen bin.	äpple
sv	Varför kommer du alltid för sent?	de	Warum kommst du immer zu spät?	alltid
sv	Hon tycker om att sova.	de	Sie schläft gerne.	sova
sv	I Rotterdam tog en annan besättning över fartyget.	de	In Rotterdam übernahm eine andere Mannschaft das Schiff.	besättning
sv	Jag behöver en bättre ordbok.	de	Ich brauche ein besseres Wörterbuch.	ordbok
sv	Vi kunde behöva lite hjälp.	de	Wir könnten etwas Hilfe gebrauchen.	hjälp
sv	Du tillbringar för mycket tid ensam.	de	Du bringst zu viel Zeit allein zu.	tillbringa
sv	Jag ser ett vitt lejon.	de	Ich sehe einen weißen Löwen.	lejon
sv	Gör det er något om dörren får stå öppen lite?	de	Würde es euch etwas ausmachen, die Tür offenstehen zu lassen?	dörr
sv	Gubben tog fram sin fickalmanacka och bläddrade i den.	de	Der alte Mann holte seinen Taschenkalender hervor und blätterte darin.	bläddra
sv	Vi måste till varje pris göra det här arbetet färdigt.	de	Wir müssen diese Arbeit um jeden Preis fertigstellen.	färdig
sv	Vi kan väl vänta tills han kommer hem?	de	Wir können doch warten bis er nach Hause kommt.	tills
sv	Jaså, vem har sagt det?	de	Ach so, wer hat das gesagt?	jaså
sv	Hon har ingen aning om vad vi har planerat.	de	Sie hat keine Ahnung davon, was wir geplant haben.	vad
sv	Vi måste städa vårt klassrum.	de	Wir müssen unser Klassenzimmer sauber machen.	klassrum
sv	Du måste absolut följa med!	de	Du musst unbedingt mitkommen!	absolut
sv	Kanske skulle till och med Tom instämma.	de	Vielleicht würde sogar Tom zustimmen.	instämma
sv	Markku ville inte ligga sin far till last.	de	Markku wollte seinem Vater nicht zur Last fallen.	last
sv	Vilket land kommer du ifrån?	de	Aus welchem Land kommst du?	ifrån
sv	Jag försökte att undanröja alla tvivel.	de	Ich versuchte alle Zweifel zu beseitigen.	undanröja
sv	Jag känner inga blinda män.	de	Ich kenne keine blinden Männer.	blind
sv	Tom blev flintis redan som mycket ung.	de	Tom bekam schon sehr jung eine Glatze.	tom
sv	Blev ni glada över det där?	de	Hat euch das Freude gemacht?	glad
sv	Han var helt beredd på att bråka.	de	Er war total auf Krawall gebürstet.	bråka
sv	Jag tycker det är bra att promenera.	de	Spazieren zu gehen finde ich gut.	promenera
sv	Han kom hem sent på kvällen.	de	Er kam spätabends nach Hause.	kväll
sv	Du borde lära dig att behärska dina känslor.	de	Du solltest lernen, deine Gefühle zu beherrschen.	behärska
sv	Han satt där med sina ögon stängda.	de	Er saß mit geschlossenen Augen da.	stänga
sv	Jag trodde du skämtade.	de	Ich dachte, du machtest Witze.	skämta
sv	Varför så mycket hat?	de	Warum so viel Hass?	hat
sv	Mor går till sjukhuset på morgonen.	de	Mutter kommt am Morgen ins Krankenhaus.	sjukhus
sv	Klockan fyra gick han till frisören.	de	Um vier Uhr ging er zum Friseur.	frisör
sv	Han kom hem sent på natten.	de	Er kam spät nachts nach Hause.	natt
sv	Han nickade åt mig.	de	Er nickte mir zu.	nicka
sv	Gammal i skinnet men ung i sinnet.	de	Alt von außen, doch im Herzen jung geblieben.	skinn
sv	Ni borde ha bett henne om ursäkt.	de	Ihr hättet euch bei ihr entschuldigen sollen.	ursäkt
sv	Vi genomförde vår utredning med största noggrannhet.	de	Wir führten unsere Untersuchung mit größter Sorgfalt durch.	noggrannhet
sv	Takeshi kom visserligen, men han stannade däremot inte så länge.	de	Takeshi kam zwar, blieb jedoch nicht lange.	visserligen
sv	Det här ska ramas in och hängas upp på väggen.	de	Das wird eingerahmt und an die Wand gehängt.	vägg
sv	Han ser lite trött ut.	de	Er sieht ein bisschen müde aus.	trött
sv	Du bör låta din son bli självständig.	de	Du solltest deinem Sohn erlauben, selbständig zu werden.	självständig
sv	Hur länge blir du kvar?	de	Wie lange bleibst du noch?	kvar
sv	Det tar oss fem minuter att gå igenom tunneln.	de	Wir brauchen fünf Minuten, um durch den Tunnel zu gehen.	tunnel
sv	Det tog honom tre månader att lära sig cykla.	de	Er brauchte drei Monate, um Fahrrad fahren zu lernen.	cykla
sv	Han höll henne i ärmen.	de	Er hielt sie am Ärmel fest.	ärm
sv	Det ligger en apelsin på bordet.	de	Auf dem Tisch liegt eine Orange.	apelsin
sv	Han sprang raka vägen hem från skolan.	de	Er rannte nach der Schule geradewegs nach Hause.	rak
sv	På fredag ska vi slå runt.	de	Am Freitag werden wir die Sau rauslassen.	fredag
sv	Jag tror inte att det här är Toms paraply.	de	Ich glaube nicht, dass das Toms Schirm ist.	paraply
sv	Esperanto talas i 120 länder runt om i världen.	de	Esperanto wird in 120 Ländern der Erde gesprochen.	runt
sv	Resten av berättelsen känner du till.	de	Den Rest der Geschichte kennst du.	berättelse
sv	Lämna honom inte i sticket.	de	Lass ihn nicht im Stich.	stick
sv	Han lever i lyx.	de	Er lebt im Luxus.	lyx
sv	Vill ni ha lite soppa?	de	Möchtet ihr etwas Suppe?	soppa
sv	Du ser bekant ut.	de	Du kommst mir bekannt vor.	bekant
sv	Tänkte du på att köpa socker?	de	Hast du daran gedacht, Zucker zu kaufen?	socker
sv	I Nya Zeeland talar man engelska.	de	In Neuseeland spricht man Englisch.	engelsk
sv	Vad tycker du bättre om, hundar eller katter?	de	Magst du lieber Hunde oder Katzen?	vad
sv	Hur ofta lyssnar du av röstbrevlådan?	de	Wie oft hörst du deine Voicemail-Nachrichten ab?	lyssna
sv	Vi kommer ifrån olika länder.	de	Wir kommen aus unterschiedlichen Ländern.	ifrån
sv	Hennes hår håller på att bli grått.	de	Ihr Haar wird grau.	gråt
sv	De håller på att äta just nu.	de	Sie essen gerade.	äta
sv	Jag ska spela tennis i morgon.	de	Ich spiele morgen Tennis.	tennis
sv	Vilken frukt tycker du bäst om?	de	Welche Frucht magst du am liebsten?	frukt
sv	Ken slog mig i schack.	de	Ken hat mich beim Schach geschlagen.	schack
sv	Känner du till någon bra restaurang?	de	Kennen Sie ein gutes Restaurant?	restaurang
sv	Det där var en utmärkt putt.	de	Das war ein tolles Einputten.	utmärkt
sv	Gissa vem som kommer i kväll.	de	Ratet mal, wer heute Abend kommt.	gissa
sv	Han kunde inte sluta skratta.	de	Er konnte nicht aufhören zu lachen.	skratta
sv	Hur många får rum i soffan?	de	Wie viele haben auf dem Sofa Platz?	soffa
sv	Vad som helst blir bra.	de	Alles wird gut.	vad
sv	Tom kan inte bestämma sig för vad han ska köpa.	de	Tom kann sich nicht entscheiden, was er kaufen soll.	vad
sv	Matchen kan ha skjutits upp till nästa vecka.	de	Das Spiel könnte auf nächste Woche verschoben worden sein.	skjuta
sv	Hela världen tittar på oss.	de	Die ganze Welt beobachtet uns.	titta
sv	Har du redan bokat våra platser på flygplanet?	de	Hast du unsere Sitzplätze im Flugzeug schon gebucht?	flygplan
sv	Det är svårt för en nybörjare att uppskatta vindsurfing.	de	Für einen Anfänger ist es schwer, am Windsurfen Gefallen zu finden.	nybörjare
sv	Vi hinner förmodligen inte göra klart det idag.	de	Wir schaffen es wahrscheinlich nicht, das heute fertigzumachen.	förmodligen
sv	Hur tidigt går du upp om morgnarna?	de	Wie früh stehst du morgens auf?	morgon
sv	På julen äter man gåsstek, rödkål och dumplings.	de	Zu Weihnachten isst man Gänsebraten, Rotkohl und Knödel.	jul
sv	Hur länge har du bott i Sverige?	de	Wie lange lebst du schon in Schweden?	Sverige
sv	Min farbror bor i New York City.	de	Mein Onkel wohnt in New York.	farbror
sv	Han har ändrat sin adress.	de	Er hat seine Adresse geändert.	adress
sv	Vi ska mötas på stationen klockan nio.	de	Wir treffen uns um neun Uhr am Bahnhof.	station
sv	Efter en kall dusch lade jag mig på soffan.	de	Nach einer kalten Dusche legte ich mich aufs Sofa.	dusch
sv	Andra länder, andra seder.	de	Andere Länder, andere Sitten.	sed
sv	Välkomna hem till oss!	de	Willkommen bei uns zuhause!	välkomna
sv	Hur länge ännu, Catilina, skall du missbruka vårt tålamod?	de	Wie lange noch, Catilina, wirst du unsere Geduld missbrauchen?	missbruka
sv	Han lämnade in engelskläxan till läraren.	de	Er hat seine Englischhausaufgaben beim Lehrer abgegeben.	lärare
sv	Vi hinner med tåget.	de	Wir haben genug Zeit, um den Zug zu bekommen.	tåg
sv	Meningar börjar med en stor bokstav.	de	Sätze fangen mit einem Großbuchstaben an.	bokstav
sv	Försök att bevisa att ni har rätt.	de	Versucht zu beweisen, dass ihr recht habt!	bevisa
sv	Vilka slutsatser kan dras av detta?	de	Welche Schlussfolgerungen lassen sich hieraus ziehen?	slutsats
sv	Han gillar varken baseball eller fotboll.	de	Er mag weder Baseball noch Fußball.	fotboll
sv	Tom hoppas att Mary ska förlåta honom.	de	Tom hofft, dass Mary ihm verzeihen wird.	förlåta
sv	Man får inte bryta sitt löfte.	de	Man darf nicht sein Wort brechen.	löfte
sv	Han levde inte upp till förväntningarna.	de	Er blieb hinter den Erwartungen zurück.	förväntning
sv	Häller du upp mer te åt mig?	de	Könntest du mir noch ein wenig Tee einschenken?	hälla
sv	Tycker ni om att resa?	de	Reist ihr gern?	resa
sv	De hittade en avskild strand där de tillbringade dagen.	de	Sie fanden einen einsamen Strand, wo sie den Tag verbrachten.	strand
sv	Han dog en ärorik dysenteridöd.	de	Er starb ehrenhaft an der Ruhr.	ärorik
sv	Finns det något vatten i kannan?	de	Ist etwas Wasser in der Kanne?	kanna
sv	Tom blev träffad av en pil.	de	Tom wurde von einem Pfeil getroffen.	pil
sv	Han deltog i expeditionen.	de	Er nahm an der Expedition teil.	expedition
sv	Vi misslyckades på grund av otillräckliga förberedelser.	de	Wir scheiterten wegen unzureichender Vorbereitung.	otillräcklig
sv	Du kan väl stanna lite!	de	Bleib doch ein bisschen!	stanna
sv	Du borde hålla dig borta från Tom.	de	Von Tom solltest du dich fernhalten.	tom
sv	Beskedet kom som en blixt från klar himmel.	de	Die Ankündigung kam wie ein Blitz aus heiterem Himmel.	blixt
sv	Kosta vad det vill!	de	Koste es, was es wolle!	vad
sv	Det är dags att öppna den tredje garderoben.	de	Es ist Zeit, die dritte Garderobe zu öffnen.	garderob
